Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°)
5.549543858,483.3656354,271.8947144
4.346449852,190.186353,271.1704102
5.24281311,397.9675337,280.528595
5.698198795,527.8638919,285.3251953
5.060752869,351.0660164,288.7049866
4.57656908,238.3850677,289.7247925
4.066248894,135.3982741,299.1910095
3.329412937,35.22224464,301.7795105
4.43249321,207.8458702,294.9837952
4.506884098,223.4582544,283.0750122
4.521144867,226.4888174,277.0271912
5.053822041,349.3328012,275.3208008
4.653278828,255.1676957,272.4559937
4.195146084,160.1094336,271.5481873
4.218433857,164.6610221,259.2066956
3.684564114,75.39629369,267.868988
5.759212017,546.7506049,269.2854919
6.717058182,893.5491974,270.7703857
6.347943783,747.784914,272.1943054
6.101302147,658.6972626,265.2575989
7.279489994,1146.937629,260.0332031
7.436964035,1225.503547,255.8632965
7.307936192,1160.863986,258.1680908
7.056734085,1041.734153,264.4598999
7.605336189,1312.743693,275.175293
7.531703949,1274.321356,267.2633057
6.773207188,917.0809694,265.3973999
6.850934029,950.2725291,267.0444031
6.578570843,837.0691353,270.958313
6.887559891,966.1651318,270.4529114
5.869606018,581.8771107,268.7394104
5.670391083,519.3778716,271.3085022
5.593266964,496.2342814,270.9338989
5.546440125,482.4589728,268.9212036
4.684938908,262.2048384,266.1238098
4.744070053,275.525757,247.3448944
4.105779171,142.8920715,233.0005035
3.830743074,97.79450284,222.4277039
3.80013895,92.8222336,221.6147003
4.01367712,125.5435052,223.8137054
3.6501019,70.61385924,242.0447998
3.284584045,31.58573577,243.8018036
3.623723984,67.08169611,236.1716003
3.986223936,125.3701781,224.9880066
4.208006859,162.6196736,238.2590027
4.293041229,179.4312192,231.1898041
5.304481983,414.4742997,210.4662018
5.370806217,432.591315,209.1255035
6.311448097,734.1899485,204.3368073
5.816747189,564.902607,200.3887024
6.848180771,949.0844235,196.6215057
7.046487808,1037.053881,198.414505
7.509931087,1263.097967,199.6260986
7.791367054,1412.881238,198.3473053
8.088027,1580.801922,200.6687927
7.392190933,1202.795855,200.8952026
6.306134224,732.2225035,201.4174042
7.271634102,1143.11182,201.5970001
6.976758003,1005.56032,199.2879028
7.10272789,1062.911422,204.694397
7.515387058,1265.90439,205.8914948
6.957181931,996.8295349,201.0635986
7.378921986,1196.123438,199.9920959
7.21600914,1116.269417,199.7602997
7.117119789,1069.595031,199.5657959
7.107697964,1065.216436,203.5538025
8.127157211,1603.633436,206.1203003
8.769072533,1996.318752,204.8439026
8.633871078,1911.166243,204.691803
7.979320049,1518.176448,201.5659943
6.7572999,910.3767018,204.4933014
6.167404175,681.9334847,205.4945984
6.562046051,830.4754346,200.4078064
6.76957798,915.5487776,203.4015961
6.539339066,821.464939,202.6047058
6.480857849,798.5235356,200.3251953
6.296154976,728.5359599,201.8352966
6.086244106,653.4693564,212.6020966
6.119376183,665.0042641,217.7662964
6.27507782,720.7849264,210.3500061
6.609396935,849.4516738,207.7588043
7.156630993,1088.085595,210.7055969
7.263085842,1138.958695,210.460907
6.789708138,924.0670636,211.9989014
6.617030144,852.5344876,212.7758942
6.918033123,979.5130199,211.8262024
6.688454151,881.7029225,212.8087006
6.632052898,858.6210621,214.4266968
6.712679863,891.72977,212.1820984
6.227845192,703.588985,211.0003052
6.199804783,693.4936687,209.3126984
6.18443203,687.9948231,209.2758026
6.307661057,732.7874961,207.5065002
6.765710831,913.9178431,206.7584991
7.01816988,1024.18922,203.8952026
7.392118931,1202.759578,198.4602966
8.400532722,1767.022708,196.0738983
9.046871185,2174.249805,196.4940033
9.509352684,2447.286081,194.9181061
9.052939415,2178.173391,194.6790009
8.945894241,2109.171226,193.2658997
8.883722305,2069.318307,192.649704
8.778866768,2002.528149,192.1800995
8.636267662,1912.66603,192.7516022
8.482764244,1817.375734,191.7462006
8.633919716,1911.196677,192.0428009
8.674902916,1936.893603,193.3049927
9.488938332,2462.725514,191.1230011
10.45046043,3041.837498,191.2234955
9.923737526,2743.76517,191.6717987
9.971434593,2774.212545,192.7406006
9.554179192,2482.244886,191.9790039
9.290213585,2332.504374,190.0440979
9.716698647,2602.991157,187.5359039
9.427271843,2422.256165,186.3614044
9.553372383,2481.622109,185.5139008
9.037899017,2168.451097,186.2444
8.805882454,2019.682432,186.4093933
9.371422768,2385.645691,187.3567047
9.154224396,2243.850081,186.5207977
9.826205254,2679.219424,184.335907
10.60614014,3114.905319,183.7604065
10.45625973,3044.675507,183.405899
9.936166763,2751.769297,182.0590973
10.36820984,3000.594183,182.1195068
9.360541344,2378.518189,181.4046021
9.714177132,2601.188061,179.6134949
9.609051704,2524.053774,181.1118011
9.404776573,2407.504574,181.0417938
9.084134102,2198.364169,180.6045074
8.612506866,1897.812675,183.8567047
9.201695442,2274.742397,183.9324951
8.7930336,2011.518883,183.9499969
8.802027702,2017.232392,183.7774963
9.255990028,2310.149657,182.5988007
10.23801041,2931.429111,185.4205933
9.726053238,2609.661465,182.5361938
10.50669956,3068.976351,185.8025055
10.95742989,3257.203866,186.4046936
11.57946968,3440.84307,188.3415985
11.16174984,3326.610587,186.4712982
11.34016991,3379.774247,189.8394012
11.37707043,3389.939548,188.4705963
11.67101002,3461.254744,187.3417053
11.60655022,3447.047145,190.0836945
11.76377964,3480.341679,191.7402039
11.73544979,3474.681172,190.428299
12.54230976,3582.158231,191.6851044
13.35068035,3600,194.4716034
13.63317013,3600,194.1293945
13.38329983,3600,190.8914948
12.82826996,3595.592501,190.6486053
12.85879993,3596.318512,190.8249969
13.01655006,3600,189.2850037
12.99713039,3597.933342,186.1537018
10.84031963,3213.101469,185.4263
10.76189995,3181.73494,187.0263977
12.03065968,3526.637315,188.1278992
13.24098015,3600,189.9965973
13.71210003,3600,193.9029999
13.65713978,3600,194.8964996
13.76930046,3600,195.3950043
13.67218971,3600,194.0679016
13.92090034,3600,192.115097
14.84661961,3600,189.2472992
15.30576038,3600,188.1199036
15.39982986,3600,184.7902985
15.4907999,3600,180.0299988
15.46407032,3600,177.8153076
14.7278204,3600,184.2989044
14.43237019,3600,186.1148071
13.84072971,3600,187.7454071
12.38601017,3569.609966,187.365799
12.58071041,3584.669716,191.3305054
11.28022957,3362.6629,194.8195038
9.22389698,2289.211669,201.5223999
6.838683128,944.9929596,207.6889038
6.597754955,844.7625722,206.5888062
6.978384018,1006.287678,200.990799
7.246164799,1130.767885,185.2760925
6.585955143,840.0255534,164.0762939
5.756120205,545.7846114,153.0664063
2.876029015,0,97.74725342
3.364579916,38.30003852,96.08017731
2.713231087,0,111.7726974
2.766160965,0,116.9320984
4.739089012,274.3945875,116.7307968
5.173752785,379.8601139,127.7958984
6.50852108,809.3280529,140.0955048
8.666893959,1931.86373,146.7622986
8.861552238,2055.150601,153.5444946
8.289089203,1699.634688,155.5337982
7.581714153,1300.339808,160.4944
7.895823002,1470.915091,161.9273987
7.934896946,1492.938114,159.8540955
7.645967007,1334.247106,158.9013062
6.909368992,975.7063317,162.6710052
6.736851215,901.8021693,169.5041962
6.912094116,976.9026489,180.9006958
7.463908195,1239.314233,185.1950073
8.300152779,1706.278621,187.4152985
8.609680176,1896.048072,189.1934052
8.613056183,1898.155654,192.0345001
8.781364441,2004.11247,189.6502991
8.685092926,1943.29888,189.1464996
9.592217445,2511.341539,193.3648071
9.432926178,2425.965111,192.1439972
9.677294731,2574.564,190.4111938
9.124562263,2224.581152,187.9447021
9.158610344,2246.701544,188.1835938
8.92096138,2093.167937,189.8079071
8.157906532,1621.678092,192.401001
7.624908924,1323.075974,194.0776062
7.393339157,1203.374473,193.1327972
7.064969063,1045.505567,194.2100067
6.737674236,902.1463306,196.1284027
6.391798019,764.3122593,192.5337982
6.818036079,936.1359402,186.5948029
6.921654224,981.1067403,186.7944946
6.835793018,943.7500959,202.0144043
6.889351845,966.9468886,208.2207031
5.137403965,370.486478,208.0648041
5.452789783,455.5210073,203.8887024
7.08304882,1053.816596,198.3934021
7.186713219,1102.304168,192.7796021
7.05907917,1042.807248,194.3556061
7.916307926,1482.440063,196.6952057
7.487038136,1251.258188,195.4873047
8.283992767,1696.577676,198.608902
8.206665993,1650.472918,194.514801
8.384008408,1756.967134,193.9468994
8.620615005,1902.877168,195.7882996
8.236985207,1668.487177,186.7019043
7.13158083,1076.33839,177.9087067
6.844385147,947.4480106,179.2187042
6.103374958,659.4188058,178.4682007
6.580169201,837.708541,173.1022949
6.217071056,699.7000247,172.9311981
5.864064217,580.0839459,177.1651001
5.879072189,584.9474653,180.2453003
5.768959999,549.802507,183.3079987
6.035728931,636.1082648,193.6309052
6.270411015,719.0752027,193.2169952
6.107563019,660.8780656,191.4438934
6.211935043,697.8505467,187.5783997
4.865383148,303.6043365,185.0117035
4.459736824,213.5256328,194.5225067
4.454957008,212.5260006,198.4835968
5.215795994,390.8367274,197.4154968
5.682866096,523.1754834,197.0700073
5.77620697,552.0775855,205.0626984
5.246541023,398.956253,205.6609039
5.711806774,532.04428,206.8345032
6.228854179,703.9538203,200.0921021
6.204021931,695.0065713,196.3860016
6.315917015,735.846914,192.0305939
7.355447769,1184.382561,186.3513947
7.821010113,1429.223437,192.084198
7.632606983,1327.153177,193.9562988
7.066515923,1046.214972,192.6564026
7.109376907,1065.99583,188.2028961
7.676278114,1350.425341,189.6296997
7.015287876,1022.885707,195.3670044
7.315117836,1164.398111,194.8135986
5.849319935,575.3286145,192.8970947
5.312959194,416.7687006,192.6701965
6.2468009,710.4613614,192.8173065
6.369297981,755.8065315,191.5379944
6.39700222,766.2874725,192.072998
6.735438824,901.2117366,195.5514984
6.479846001,798.1299421,195.7274017
6.467435837,793.3117853,200.7779999
6.238566875,707.4713815,203.7330933
6.392774105,764.6824997,202.2859955
7.065755844,1045.866354,200.5787048
6.867924213,957.6245765,199.4965973
6.7564888,910.0356559,200.9615936
6.870038986,958.5421407,203.2209015
6.915143013,978.2421863,204.6903076
7.342186928,1177.785544,203.2727966
7.646893024,1334.739644,205.3453979
7.894225121,1470.018057,205.3381958
8.471808434,1810.637817,201.3209076
8.820345879,2028.88215,200.1049042
8.097082138,1586.072118,202.3110046
7.470578194,1242.750108,204.5198975
7.160491943,1089.903663,205.7532959
7.339306831,1176.356123,203.6983948
7.361255169,1187.279689,203.5397949
7.438601017,1226.339473,206.7731018
7.87902689,1461.500098,208.7960052
7.967728138,1511.570405,208.8506012
8.316104889,1715.87648,205.4696045
8.851730347,2048.88159,204.5135956
8.685418129,1943.5034,204.3222046
8.191731453,1641.630077,200.8614044
7.496236801,1256.031113,199.8627014
7.82873106,1433.496711,203.6544037
8.111638069,1594.560622,201.2799988
8.178236008,1633.656925,200.6539001
7.849118233,1444.81316,203.2863007
8.008113861,1534.646603,204.811203
8.474935532,1812.56011,196.5084991
8.642425537,1916.521307,197.6230011
8.208658218,1651.654063,193.7108002
8.026165962,1545.016317,194.8464966
8.226167679,1662.050445,196.0832062
8.179443359,1634.369548,198.1035004
8.775620461,2000.469461,197.0980072
9.294858932,2335.540691,201.5596008
9.671714783,2570.495086,202.3603058
9.452830315,2439.024226,197.6139069
9.440626144,2431.016513,199.1015015
9.545981407,2475.906074,202.4837036
9.695793152,2587.975969,202.2344971
9.454021454,2439.805877,203.3934937
9.724506378,2608.560539,204.4304047
9.869488716,2708.246953,203.6009979
10.16349983,2889.642643,206.7391968
10.37763023,3005.41268,206.7769012
9.882943153,2717.144953,207.1056976
8.971033096,2125.334086,209.9859009
8.985733986,2134.798247,208.684494
8.461893082,1804.547426,208.1699066
8.635587692,1912.240467,207.5081024
9.48293972,2458.78716,206.9674072
9.151904106,2242.341812,203.4850006
9.686888695,2581.534713,201.9069977
9.438759804,2429.792074,200.7216034
10.35603046,2994.32777,200.8970947
10.47008991,3051.406813,201.5733032
9.82653904,2679.445636,199.4528961
9.585643768,2506.350121,200.9264984
9.902564049,2730.01563,198.3540039
9.77029705,2640.806035,197.2247925
10.41053963,3022.052452,196.5415955
10.02299976,2806.319893,197.3047028
9.977311134,2777.913817,195.9575958
10.45938015,3046.198777,195.1636047
11.57711029,3440.295889,195.9407043
11.51791,3426.214473,195.6036987
10.84587002,3215.265113,200.2080994
11.36849976,3387.603351,202.3977051
11.78026009,3483.567218,200.5509949
11.86201,3498.843011,200.0603943
12.07363987,3532.939623,201.1721954
11.84241009,3495.289653,200.7413025
12.04294014,3528.469913,194.6634064
12.3600502,3567.158859,195.510498
11.83994007,3494.836997,195.0059052
10.37598038,3004.57057,191.2942963
11.39344978,3394.362657,192.1269989
10.3022604,2966.163746,194.5435944
12.0686903,3532.229736,191.7368011
13.43352985,3600,197.4248962
13.45645046,3600,195.1132965
13.50494957,3600,198.8213959
14.90888023,3600,198.773407
15.19480991,3600,195.8670044
14.72290993,3600,195.1909943
13.95205975,3600,194.0991058
13.9864502,3600,191.0791931
13.5320797,3600,192.4367981
13.21284008,3600,193.8883972
13.91514969,3600,194.5814056
13.91390991,3600,192.5491943
14.40719986,3600,195.5166016
14.64350986,3600,196.2185059
14.9986496,3600,197.0583954
15.35179043,3600,196.0144958
15.1012001,3600,192.8253021
14.83329964,3600,192.7835999
15.22095966,3600,192.8699951
15.11312962,3600,195.3365936
14.89453983,3600,196.3612976
14.54356956,3600,195.108902
15.31890011,3600,198.2825928
15.57176971,3600,201.5254059
15.57971001,3600,200.072403
15.42055035,3600,198.5856018
15.11614037,3600,197.3233948
14.95365047,3600,197.3121948
14.84506035,3600,197.7185974
15.24417019,3600,201.0937958
15.23375988,3600,199.6734009
15.29006958,3600,195.5543976
15.36662006,3600,195.5802002
16.14813995,3600,197.9613953
16.35106087,3600,197.526001
15.52602959,3600,195.7136993
15.40692043,3600,193.4689026
15.21030045,3600,192.3329926
14.64196968,3600,191.3419952
15.04465961,3600,191.3312988
14.86450958,3600,192.0543976
14.20674038,3600,192.6306
13.87063026,3600,191.7304993
13.90447998,3600,189.6446075
15.05210018,3600,191.5014954
15.21018028,3600,191.2480011
15.05268955,3600,189.411499
13.94754982,3600,189.4064941
14.15555954,3600,189.091095
14.42282009,3600,189.2653961
15.40437984,3600,191.2751007
15.22169018,3600,190.6813965
14.67576027,3600,186.4004974
14.86674023,3600,183.0811005
14.89383984,3600,181.7207031
14.83045006,3600,181.7400055
15.56268024,3600,181.7736969
15.70125008,3600,184.9066925
15.22937012,3600,184.5895996
15.06984997,3600,183.6719055
14.49670029,3600,182.1098938
13.61458969,3600,179.180603
13.09747982,3600,178.6723022
11.83090973,3493.172818,176.449707
9.580559731,2502.47922,177.8744965
8.933152199,2100.98924,177.4391937
8.538585663,1851.840853,173.6239929
7.324561119,1169.056449,176.384903
7.752665997,1391.700826,178.5892029
8.940052986,2105.419525,182.7301941
9.952067375,2761.936892,183.6927032
9.891066551,2722.488785,184.949707
9.300575256,2339.277651,189.7926025
8.668147087,1932.650475,193.8670959
9.124880791,2224.787925,190.4291992
9.274471283,2322.218281,189.8634949
8.053724289,1560.910897,188.9154968
8.240069389,1670.32426,185.8242035
8.377275467,1752.876126,184.7830048
8.650444031,1921.545037,182.1546021
8.748545647,1983.322134,181.1983948
8.127028465,1603.558073,178.8587952
8.394779205,1763.519066,178.4250946
8.336139679,1727.960921,180.3878937
8.804829597,2019.01317,179.9792023
9.471060753,2450.989071,180.5628967
9.148065567,2239.846985,181.3950958
9.307781219,2343.989406,181.0364075
9.487560272,2461.820728,179.2608032
9.190660477,2267.555572,179.7575989
9.067341805,2187.491035,181.5527039
9.055762291,2179.999062,179.8061981
8.973557472,2126.958595,181.5858002
8.324595451,1720.993681,181.8350067
8.091590881,1582.875183,180.8220978
8.133914948,1607.591379,180.1062927
8.787057877,2007.725181,175.6894989
8.822072029,2029.980822,169.8238983
8.765256882,1993.901105,169.2826996
8.890857697,2073.883149,171.3621063
8.833942413,2037.540295,169.4290009
7.791212082,1412.796072,169.2503052
8.895142555,2076.625523,168.3430023
8.791711807,2010.679576,169.1040039
8.502457619,1829.509334,168.3273926
8.516187668,1837.985289,166.9804993
8.210217476,1652.578763,166.8782043
7.926074982,1487.951271,170.6898041
7.469185829,1242.032306,173.6761017
7.075293064,1050.246155,168.8115997
7.28058815,1147.473123,167.9933929
7.730367184,1379.578334,162.3036041
7.319372177,1166.495178,165.0115967
6.903659821,973.202997,163.3907928
6.83554697,943.6443319,165.7843018
6.685523033,880.494364,165.2438965
7.434145927,1224.065425,168.7418976
7.532331944,1274.646018,166.290802
7.493394852,1254.555111,164.8760986
7.200643063,1108.929825,169.2731018
6.53480196,819.6714625,172.7984924
6.477244854,797.1186557,170.652298
6.572813034,834.7681734,172.4017029
7.180787086,1099.493447,178.1943054
7.427526951,1220.692364,175.5697021
8.339030266,1729.70719,172.6320038
8.835296631,2038.403163,171.9730072
9.531590462,2464.719752,174.1107941
9.192260742,2268.597581,173.9017944
9.365653038,2381.866184,175.5937958
9.416391373,2415.120298,175.7026062
9.293367386,2334.565728,174.0276947
8.216908455,1656.549266,174.7783051
8.310287476,1712.373851,176.5720978
8.281103134,1694.845368,176.8654022
8.502074242,1829.272858,176.4279938
8.058275223,1563.543083,176.9062042
7.796414852,1415.656847,176.6761017
8.209918976,1652.401724,175.7904968
9.018527985,2155.941982,176.1367035
8.615721703,1899.820213,175.6259003
8.317519188,1716.72845,176.7044983
7.828722954,1433.492221,177.4958954
7.929790974,1490.050802,177.1105042
7.147319794,1083.709322,180.941803
7.105591774,1064.239232,182.5505981
6.476760864,796.9305704,182.4568939
6.389929771,763.6039016,177.6437073
6.217799187,699.9624534,181.2050018
5.499888897,468.9679398,174.8656006
4.663424015,257.4155524,165.7657928
4.540685177,230.6613951,149.0269012
4.301794052,181.183253,142.1036072
4.251031876,171.078832,145.7743988
4.241578102,169.2119552,141.3905029
4.057814121,133.8086817,144.360199
4.274775982,175.7882493,147.8829041
4.401341915,201.4040027,146.9255066
4.419386864,205.1287866,141.2978973
3.568660975,60.0671755,132.6824951
3.169718981,23.73536998,133.7118073
3.247551918,28.82421755,136.414093
3.201258898,25.68069624,132.7608948
3.005028009,16.16291877,126.7514038
2.820239067,0,119.5940018
3.070084095,18.63563347,135.2469025
3.385746956,40.24795971,157.5187988
3.161875963,23.27633702,123.9912033
3.060211897,18.2168185,140.9819946
3.61866498,66.41698795,164.7893982
5.328432083,420.9724697,171.5346069
5.175365925,380.2785965,170.4398041
5.733516216,538.7513494,169.2012024
6.537745953,820.8349338,167.7951965
6.664961815,872.0444269,172.3766022
6.832871914,942.4949255,176.3551025
6.73597002,901.4337693,170.3428955
6.383360863,761.1162819,172.2689056
6.24200201,708.7178792,176.1132965
6.417406082,774.0601448,178.3157043
6.269608021,718.7812556,176.7465057
6.19331789,691.1702149,174.3372955
5.870114803,582.0418985,171.9037933
5.960241795,611.6607045,173.1638031
6.101281166,658.6899616,172.438797
6.185349941,688.3224502,163.044693
5.951557159,608.7692645,161.2182007
5.907001019,594.060668,161.9313965
5.219317913,391.7628471,160.3188934
4.354540825,191.8292537,153.2304993
5.554397106,484.785174,143.0028992
5.445759773,453.5312178,137.0552979
7.327443123,1170.480683,138.1699066
8.276272774,1691.951216,139.3211975
8.773983955,1999.431867,144.3459015
9.486925125,2461.403719,148.5059052
10.33119011,2981.418206,147.4107056
11.34607983,3381.421081,145.8406982
12.00148964,3522.181449,144.9996948
11.38173962,3391.205981,145.7453003
10.65192986,3135.189291,152.0258026
9.589580536,2509.341173,151.445694
10.12205029,2865.684226,147.4174042
11.00726986,3275.00272,144.9503937
10.57409,3100.385498,141.7554016
9.840853691,2689.112238,138.9644928
9.983931541,2782.070543,137.9263
10.30764961,2969.023451,140.8312073
10.54119968,3085.205923,142.3101959
8.591739655,1884.860602,142.7492065
7.913740158,1480.99289,137.6878052
8.42780304,1783.664229,137.3778992
8.372847557,1750.187652,134.1925049
8.798594475,2015.050927,130.1591949
8.703150749,1954.665037,130.0540009
8.565518379,1868.547755,128.9593964
8.347102165,1734.587243,128.1755981
9.007323265,2148.712998,129.8350067
8.530855179,1847.05474,137.633194
7.640907764,1331.558073,139.7077942
7.358146191,1185.728106,141.245697
7.725131035,1376.740478,136.7884979
6.84273386,946.7366319,138.1934052
6.394134998,765.1988754,140.635498
5.968709946,614.4878202,148.3345947
5.523087025,475.6658784,158.5473938
5.725220203,536.1828033,173.5229034
6.313345909,734.893347,175.3244934
7.076070786,1050.603832,178.9747925
7.395671844,1204.550572,176.9853973
7.148920059,1084.460621,178.4857025
7.062848091,1044.533373,188.1103973
7.155694008,1087.644684,192.1345062
7.009225845,1020.147347,203.2393036
5.930086136,601.6551758,210.9739075
4.810258865,290.7181621,213.6893005
4.478590965,217.4818292,208.7655945
4.8503232,300.0624322,200.0325012
5.2232728,392.8040472,196.0048065
4.704523087,266.5908617,184.6161041
4.192237854,159.5429431,178.1228943
5.253180027,400.7199414,169.2644043
5.761509895,547.4691659,161.8264008
6.491177082,802.5440297,156.2727966
4.864864826,303.4821644,164.7333069
5.704518795,529.803134,157.8641052
5.03728199,345.2116427,153.9640045
5.124388218,367.1558851,156.3403931
4.045372963,131.4700063,151.4664001
3.477153063,49.48290164,155.1255951
4.234553814,167.8278345,156.5995941
3.772804976,88.50796163,155.6557007
2.681626081,0,160.0610046
1.42198801,0,169.4779968
1.175868034,0,106.4570999
1.883388042,0,83.38522339
2.430989027,0,87.92536926
2.58189106,0,91.50285339
1.665869951,0,85.7723999
2.253410101,0,83.65480042
2.687125921,0,87.37315369
3.033166885,17.14934371,75.86525726
2.409183979,0,69.16840363
1.800948977,0,81.47041321
1.388393998,0,79.17463684
2.228899002,0,58.21829987
2.452205896,0,70.07071686
2.878804922,0,89.32998657
2.614375114,0,82.86638641
2.338355064,0,72.83811188
3.038744926,17.35993119,67.24095917
3.481281996,49.93161262,70.8290863
3.7889359,91.0395371,66.81024933
4.198166847,160.6982943,63.45640945
3.794055939,91.85177674,55.51026917
3.551861048,58.02360281,60.90921021
2.919440985,0,69.39090729
1.79203701,0,61.17565918
1.128026962,0,68.08792114
1.470561981,0,44.93930054
1.101191044,0,55.31348038
0.879008114,0,48.71614075
1.148388982,0,20.40863037
1.784270048,0,17.22653008
2.372410059,0,23.61673927
3.036950111,17.29162842,15.81266022
3.212059021,26.38341094,13.01465034
3.213265896,26.46309605,18.27514076
2.358247995,0,6.180397034
2.381098032,0,7.791300774
2.070946932,0,351.6477966
1.829440951,0,306.3168945
3.203905106,25.85114675,239.9134979
2.307205915,0,230.0605927
1.753779054,0,251.4234924
2.713536978,0,263.5757141
2.724221945,0,283.6552124
2.360110044,0,306.5801086
1.814139009,0,285.2875977
2.205039978,0,245.9922028
1.659544945,0,255.6968994
1.490262985,0,198.2136993
0.982306004,0,239.2606049
0.776422203,0,197.7592926
1.321640015,0,197.2476959
0.658023477,0,20.53998947
2.370610952,0,46.06402969
2.511234045,0,35.63293076
2.31062603,0,40.54090881
2.659535885,0,43.85128021
2.197896004,0,59.7150116
3.465125084,48.19131018,55.01200867
2.267913103,0,60.77032089
2.084981918,0,76.28653717
1.299293995,0,108.2555008
1.411000013,0,78.75784302
1.666934013,0,87.77333069
1.840154052,0,63.91653061
1.976515055,0,63.73371124
2.097523928,0,60.5763092
2.431698084,0,68.29994965
2.732475996,0,69.7245636
2.832129955,0,87.96777344
2.835577965,0,47.80070877
3.101552963,20.07473517,54.04328918
3.168369055,23.65566084,55.26556015
3.068085909,18.54960436,43.57727051
3.338202,35.9729114,45.73035049
3.918678045,112.9152455,50.74898148
4.102694988,142.304762,49.68695831
3.981009007,124.3825819,54.16981125
3.888945103,107.6641149,61.17522049
4.091563225,140.1887162,61.41878891
4.059295177,134.0875605,65.43599701
4.067300797,135.5967423,68.24318695
4.411983013,203.5982549,69.56056976
4.538014889,230.0898146,70.1071167
4.239961147,168.893112,74.45934296
3.612720013,65.64110552,75.09651947
3.108067989,20.39247088,82.32274628
3.031878948,17.10142773,81.80967712
2.331635952,0,84.88670349
2.645266056,0,99.96970367
3.023798943,16.80687734,96.26096344
3.070569992,18.65664965,101.7014999
2.112449884,0,92.66394043
3.124603033,21.22937033,72.93982697
3.266185045,30.18627971,76.4655838
1.821791053,0,0
2.046595097,0,0
1.637423992,0,300.447113
1.438902974,0,303.9543152
0.822534204,0,349.3151855
0.746913373,0,20.23999977
0.496041089,0,326.1199951
0.804725885,0,186.8957062
0.955997407,0,251.8871002
1.053388,0,277.1756897
0.969371676,0,215.3710022
0.531100392,0,171.5489044
0.750502408,0,177.1683044
0.733014226,0,192.3766937
0.63707602,0,105.0723038
0.715268373,0,245.9976044
0.82456392,0,299.5604858
1.208343983,0,167.9591064
2.105135918,0,238.1217041
2.936567068,0,271.2034912
2.142539978,0,254.7344055
1.857300997,0,260.7958984
2.163784027,0,240.8170929
2.605860949,0,240.831604
1.885422945,0,252.7445984
2.668292999,0,256.1393127
2.424259901,0,251.3690948
2.104902983,0,257.1234131
1.720374942,0,249.5272064
0.888465524,0,195.2111969
0.868456125,0,95.74733734
0.704468429,0,78.36501312
0.9987638,0,15.23192024
1.620246053,0,26.45903015
0.95096612,0,51.03631973
1.059559941,0,40.84661102
0.885541618,0,139.4349976
0.666273117,0,97.76428223
0.827649772,0,346.4491882
2.097486973,0,336.3713074
1.510560036,0,347.7155151
0.756073296,0,42.17805099
0.663834393,0,95.17495728
1.184409022,0,182.5074005
1.559203029,0,193.6840057
2.039026022,0,167.4111023
2.425638914,0,192.8587952
2.74290204,0,187.8011017
3.5011549,52.12945546,194.0140991
3.616446972,66.12685263,192.2053986
2.815365076,0,203.2187042
1.547281027,0,199.7971039
2.393966913,0,187.7639008
2.11142993,0,193.9311981
2.012800932,0,191.7628937
1.999184966,0,208.5270996
1.512627959,0,214.460495
1.501230955,0,207.4907074
1.512706995,0,220.1089935
1.407994032,0,204.7330933
1.348150969,0,232.5755005
1.202993989,0,201.4432983
0.813666284,0,222.2592926
0.361772895,0,208.3587036
0.523351312,0,209.5729065
0.318446904,0,210.4376068
0.400312692,0,188.0975952
0.889280498,0,79.58055115
1.675107956,0,62.17034149
2.072194099,0,50.54853821
2.55547595,0,37.77838135
2.065746069,0,42.71202087
0.885774314,0,85.6618576
1.01870501,0,170.9463959
1.21717,0,123.425499
1.411394954,0,136.7355042
1.390025973,0,136.6128998
1.568325043,0,125.4159012
1.111235023,0,144.8016968
1.173553944,0,139.370697
0.664153814,0,115.9749985
0.93169111,0,85.36270905
1.679515004,0,57.89582062
1.836833954,0,58.02957153
2.544859886,0,51.71529007
3.241379023,28.38523533,49.85680008
3.950900078,118.7656791,51.16410065
3.558820009,58.86462451,51.96924973
3.133558035,21.70087701,49.13238907
2.106729031,0,78.66648102
2.072422028,0,71.66871643
2.304008961,0,81.71562958
2.71715498,0,71.8585968
2.256088018,0,72.28803253
2.9426229,0,71.4892807
3.696643114,77.11750992,67.95777893
3.895329952,108.7798163,55.58108902
4.222840786,165.5254544,57.96834946
3.820681095,96.14319184,66.77744293
3.111504078,20.56278324,86.01584625
3.279999018,31.23192456,96.26654053
3.21031189,26.26846774,78.18763733
3.532720089,55.7502983,67.97471619
4.099236965,141.6467983,57.07910919
4.801372051,288.6607587,55.07522964
4.514093876,224.9888713,56.72726059
4.966374874,327.7817857,56.22898102
4.775438786,282.6882612,56.97761154
4.683823109,261.9557104,64.2038269
4.87202692,305.172028,59.70275116
5.283899784,408.9292251,55.56444931
5.724588871,535.987615,59.8147583
5.658163071,515.6701708,54.66904831
5.731780052,538.2132461,52.36433029
5.951872826,608.8742208,56.58583069
6.296717167,728.7433593,55.11796951
6.754741192,909.3010964,58.95362091
7.638222218,1330.132,59.66790009
8.16431427,1625.449591,58.50074005
8.567697525,1869.901691,57.17625046
8.957375526,2116.549695,55.82313919
7.928180218,1489.140543,56.18252182
8.389222145,1760.137532,56.32229996
7.833080769,1435.907143,56.28543091
6.607626915,848.7377632,59.01449966
6.82446003,938.8861519,55.89176941
6.934920788,986.9594967,52.00970078
